transaction_id,date,branch_id,branch_name,kota,provinsi,rating_cabang,customer_name,product_id,product_name,actual_price,discount_percentage,persentase_gross_laba,nett_sales,nett_profit,rating_transaksi
TRX8378828,2022-01-31,80802,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.9,Douglas Payne,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.15,0.15,43520.0,6528.0,4.9
TRX9169320,2020-12-14,58219,Kimia Farma - Apotek,Magelang,Jawa Tengah,4.3,Jeremy Parker,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.15,0.15,43520.0,6528.0,4.6
TRX1573243,2023-08-18,48617,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.3,Jordan Arnold,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.15,0.15,43520.0,6528.0,3.8
TRX8117102,2023-09-24,89840,Kimia Farma - Apotek,Makassar,Sulawesi Selatan,4.9,Brianna Black,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.15,0.15,43520.0,6528.0,4.7
TRX6069698,2022-11-09,24646,Kimia Farma - Apotek,Kupang,Nusa Tenggara Timur,4.4,Kimberly Branch,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.15,0.15,43520.0,6528.0,3.9
TRX1066353,2021-08-29,46551,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.8,Deanna Mueller,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.15,0.15,43520.0,6528.0,4.1
TRX5545898,2022-02-13,23248,Kimia Farma - Apotek,Bima,Nusa Tenggara Barat,4.1,Tracy Rogers,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.15,0.15,43520.0,6528.0,4.4
TRX7566485,2020-10-27,91201,Kimia Farma - Apotek,Indramayu,Jawa Barat,4.7,Allison Morris,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.15,0.15,43520.0,6528.0,3.0
TRX6775297,2020-05-12,23471,Kimia Farma - Apotek,Kendari,Sulawesi Tenggara,4.3,Kimberly Jensen,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.15,0.15,43520.0,6528.0,3.9
TRX6187430,2022-01-06,53959,Kimia Farma - Apotek,Ternate,Maluku Utara,3.9,Timothy Warner,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.15,0.15,43520.0,6528.0,4.7
TRX6164590,2023-08-09,70971,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,4.8,Vanessa Wright,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.15,0.15,43520.0,6528.0,3.5
TRX3890591,2021-10-08,20476,Kimia Farma - Apotek,Bogor,Jawa Barat,4.8,Olivia Cannon,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.15,0.15,43520.0,6528.0,4.6
TRX7805825,2022-01-14,24963,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.2,Wendy Woods,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.15,0.15,43520.0,6528.0,4.0
TRX6461124,2021-07-19,46551,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.8,Peter Turner,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.15,0.15,43520.0,6528.0,3.6
TRX6295896,2022-02-27,50014,Kimia Farma - Apotek,Malang,Jawa Timur,4.4,Debra Martinez,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.15,0.15,43520.0,6528.0,3.7
TRX7753078,2022-05-29,39578,Kimia Farma - Apotek,Ambon,Maluku,4.7,Marcus Sanchez,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.15,0.15,43520.0,6528.0,3.4
TRX9342488,2022-06-30,65187,Kimia Farma - Apotek,Tangerang,Banten,4.5,Natalie Williams,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.15,0.15,43520.0,6528.0,4.1
TRX6768995,2023-09-19,25624,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.3,Tina Ballard,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.15,0.15,43520.0,6528.0,4.7
TRX7326007,2022-12-15,67081,Kimia Farma - Apotek,Kuningan,Jawa Barat,4.8,Matthew Tanner,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.15,0.15,43520.0,6528.0,3.3
TRX4960402,2021-03-06,25390,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.9,Robin Sexton,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.15,0.15,43520.0,6528.0,4.3
TRX3794243,2021-08-18,43283,Kimia Farma - Apotek,Surabaya,Jawa Timur,4.6,Parker Thompson,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.15,0.15,43520.0,6528.0,4.3
TRX4601926,2021-05-23,29094,Kimia Farma - Apotek,Tebing Tinggi,Sumatera Utara,4.6,Joseph Nixon,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.15,0.15,43520.0,6528.0,4.8
TRX8346421,2020-09-04,12369,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.4,Jordan Jones,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.15,0.15,43520.0,6528.0,3.5
TRX6142597,2020-07-15,68894,Kimia Farma - Apotek,Madiun,Jawa Timur,4.2,Patty Hendricks,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.15,0.15,43520.0,6528.0,4.0
TRX9390026,2021-06-29,56380,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.1,Shannon Turner,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.15,0.15,43520.0,6528.0,4.8
TRX3920164,2022-06-12,12991,Kimia Farma - Apotek,Garut,Jawa Barat,3.9,William Hall,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.15,0.15,43520.0,6528.0,3.7
TRX2225448,2021-09-09,59496,Kimia Farma - Apotek,Surabaya,Jawa Timur,3.9,Mary Mcconnell,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.15,0.15,43520.0,6528.0,3.1
TRX4640938,2023-08-09,32463,Kimia Farma - Apotek,Solok,Sumatera Barat,3.9,Brian Green,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.15,0.15,43520.0,6528.0,3.5
TRX6583056,2021-06-10,83742,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,4.8,Kevin Reed,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.15,0.15,43520.0,6528.0,3.8
TRX9233124,2021-05-18,90206,Kimia Farma - Apotek,Kotamobagu,Sulawesi Utara,4.7,Jamie Frank,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.2
TRX1108753,2022-11-27,25432,Kimia Farma - Apotek,Cirebon,Jawa Barat,4.2,Debbie Jackson,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.2
TRX1175676,2022-11-24,56877,Kimia Farma - Apotek,Subang,Jawa Barat,4.9,Erica Molina,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.2
TRX2013617,2023-10-22,68908,Kimia Farma - Apotek,Jayapura,Papua,4.5,Steven Campbell,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.5
TRX5020433,2022-03-23,42965,Kimia Farma - Apotek,Yogyakarta,DI Yogyakarta,4.0,Charles White,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.5
TRX6184027,2020-07-20,92115,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.5,Luis Carlson,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.3
TRX9717067,2022-09-11,71367,Kimia Farma - Apotek,Dumai,Riau,4.2,Jeffrey Johnson,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.5
TRX4984057,2021-05-04,37584,Kimia Farma - Apotek,Karawang,Jawa Barat,4.9,Thomas Dixon,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.3
TRX3580535,2023-12-02,27840,Kimia Farma - Apotek,Denpasar,Bali,4.3,Rebecca Sweeney,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.4
TRX8992854,2022-10-10,75046,Kimia Farma - Apotek,Denpasar,Bali,4.4,Edward Jenkins,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.3
TRX6848065,2020-11-05,12560,Kimia Farma - Apotek,Padang Sidempuan,Sumatera Utara,4.4,Marc Watson,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.1
TRX4484669,2020-07-10,27441,Kimia Farma - Apotek,Lhokseumawe,Aceh,5.0,Samuel Mann,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.8
TRX9838702,2022-02-26,55995,Kimia Farma - Apotek,Bandung,Jawa Barat,4.3,Kelly Schwartz,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.8
TRX2916593,2021-08-27,87969,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.4,James Salazar,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.1
TRX1663236,2021-08-28,20598,Kimia Farma - Apotek,Bitung,Sulawesi Utara,4.4,Marissa Ramos,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.5
TRX6875178,2021-01-14,52060,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.2,Janet Thomas,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.8
TRX1397873,2023-10-20,76154,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.6,Thomas Spencer,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.9
TRX9622393,2020-02-22,73625,Kimia Farma - Apotek,Kotamobagu,Sulawesi Utara,4.9,Mary Clark,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.1
TRX1552030,2022-01-22,61880,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.0,Timothy Terry,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.9
TRX6749373,2023-11-28,13831,Kimia Farma - Apotek,Tebing Tinggi,Sumatera Utara,4.1,Tamara Jensen,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.1
TRX6088730,2020-08-09,26671,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.1,Linda Hall,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.0
TRX3994315,2021-08-23,88319,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.8,Beth Molina,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.4
TRX6295209,2021-06-25,47503,Kimia Farma - Apotek,Denpasar,Bali,4.1,Kim Barber,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.4
TRX8575328,2020-06-29,69471,Kimia Farma - Apotek,Probolinggo,Jawa Timur,4.8,Carol Wheeler,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.2
TRX2124283,2023-11-22,72440,Kimia Farma - Apotek,Banda Aceh,Aceh,4.3,Kimberly Miller,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.5
TRX2810815,2021-07-10,43283,Kimia Farma - Apotek,Surabaya,Jawa Timur,4.6,Heather Young,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.9
TRX9984743,2023-03-02,81651,Kimia Farma - Apotek,Bitung,Sulawesi Utara,4.2,Michael Levine,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.1
TRX2532629,2022-12-20,41749,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,5.0,Mike Ward,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.7
TRX3360552,2023-11-28,79972,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.7,Charles Ramos,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.8
TRX3313889,2023-02-23,24963,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.2,Calvin Wood,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.2
TRX6830195,2020-05-30,68853,Kimia Farma - Apotek,Subang,Jawa Barat,4.5,Michael Anderson,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.0
TRX9810646,2023-08-04,68981,Kimia Farma - Apotek,Samarinda,Kalimantan Timur,4.5,Jason Gonzales,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.8
TRX4284766,2022-11-02,80176,Kimia Farma - Apotek,Dumai,Riau,4.7,Tim Hernandez,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.2
TRX4227795,2020-05-02,89154,Kimia Farma - Apotek,Palembang,Sumatera Selatan,4.5,Henry Ortega,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.4
TRX6664107,2023-10-12,42820,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.1,James Snow,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.0
TRX1593515,2023-07-23,23248,Kimia Farma - Apotek,Bima,Nusa Tenggara Barat,4.1,Mallory Gentry,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.5
TRX2760001,2020-03-12,47175,Kimia Farma - Apotek,Bekasi,Jawa Barat,4.9,Christian Flores,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.8
TRX3144098,2021-12-22,40255,Kimia Farma - Apotek,Subang,Jawa Barat,4.0,Amber Jennings,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.6
TRX4719665,2021-05-06,67807,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,4.4,Julia Thomas,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.8
TRX8898197,2020-01-17,49606,Kimia Farma - Apotek,Palu,Sulawesi Tengah,4.6,Kristy Gibson,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.4
TRX8283865,2021-06-22,40120,Kimia Farma - Apotek,Jayapura,Papua,3.9,Dawn Ortiz,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.7
TRX9032389,2021-01-04,75046,Kimia Farma - Apotek,Denpasar,Bali,4.4,Isabella Young,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.1
TRX6120643,2020-02-05,98041,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,4.5,Victoria Jimenez,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.3
TRX5484201,2023-10-25,98041,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,4.5,Cathy Gamble,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.8
TRX3579143,2023-11-03,79725,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,4.8,Diane Schneider,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.8
TRX7440179,2020-05-16,50288,Kimia Farma - Apotek,Ternate,Maluku Utara,4.4,David Lynch,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.3
TRX6385140,2022-11-18,91201,Kimia Farma - Apotek,Indramayu,Jawa Barat,4.7,April Wilson,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.6
TRX2053686,2020-02-20,94165,Kimia Farma - Apotek,Karawang,Jawa Barat,4.6,Jason Walker,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.7
TRX8958071,2020-11-23,65187,Kimia Farma - Apotek,Tangerang,Banten,4.5,Christina Johnson,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.2
TRX8298537,2021-02-28,69548,Kimia Farma - Apotek,Tangerang,Banten,4.0,Karen Mckenzie,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.2
TRX1854501,2022-09-16,67807,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,4.4,Miss Deborah Mueller,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.4
TRX1638446,2021-06-28,77512,Kimia Farma - Apotek,Cirebon,Jawa Barat,4.5,Elizabeth Duran,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.7
TRX2532643,2023-03-11,29094,Kimia Farma - Apotek,Tebing Tinggi,Sumatera Utara,4.6,Matthew Jones,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.7
TRX9253926,2022-05-14,48575,Kimia Farma - Apotek,Purwokerto,Jawa Tengah,4.8,Juan Williams,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.1
TRX3472039,2020-11-12,37946,Kimia Farma - Apotek,Cirebon,Jawa Barat,4.1,Roberto Mann,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.4
TRX4044267,2020-07-15,50014,Kimia Farma - Apotek,Malang,Jawa Timur,4.4,Patrick Mooney,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.1
TRX6790560,2023-10-11,69800,Kimia Farma - Apotek,Payakumbuh,Sumatera Barat,4.7,Joshua Potts,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.3
TRX5181467,2021-11-11,71869,Kimia Farma - Apotek,Cirebon,Jawa Barat,4.1,Joseph Lara,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.1
TRX8034034,2022-02-23,19017,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,5.0,George Johnson,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.5
TRX6101169,2020-05-18,51463,Kimia Farma - Apotek,Ternate,Maluku Utara,4.4,Erik Sanders,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.4
TRX5022290,2021-01-25,86446,Kimia Farma - Apotek,Bitung,Sulawesi Utara,4.1,John Rowe,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.3
TRX7614285,2021-04-19,39523,Kimia Farma - Apotek,Garut,Jawa Barat,4.3,Nicole Lopez,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.4
TRX2803093,2022-09-05,66113,Kimia Farma - Apotek,Bekasi,Jawa Barat,4.0,Carla Scott,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.6
TRX2211231,2022-05-06,22526,Kimia Farma - Apotek,Jambi,Jambi,4.3,Mary Ray,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.2
TRX2561928,2020-06-03,58132,Kimia Farma - Apotek,Padang Sidempuan,Sumatera Utara,4.5,Hannah Chaney,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.8
TRX5510036,2023-08-31,44155,Kimia Farma - Apotek,Jayapura,Papua,5.0,James Phillips,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.3
TRX6377947,2020-06-22,82894,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,4.5,Richard Lewis,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.6
TRX4687323,2021-06-27,82564,Kimia Farma - Apotek,Palembang,Sumatera Selatan,4.2,Angela Norton,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.6
TRX2862090,2020-06-02,82832,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.7,Pam Harris,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.2
TRX6890588,2022-02-25,98241,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.5,James Scott,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.0
TRX7979177,2021-05-16,95134,Kimia Farma - Apotek,Yogyakarta,DI Yogyakarta,4.2,Karl Johnston,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.4
TRX5658331,2023-07-30,47547,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,4.5,Shannon Brown,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,5.0
TRX6200211,2023-01-16,73008,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,5.0,John Allen,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.9
TRX7074036,2023-07-20,86131,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.2,Christopher Herrera,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.4
TRX8602505,2023-03-16,61344,Kimia Farma - Apotek,Padang,Sumatera Barat,4.7,Carol Haley,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.8
TRX4447114,2023-02-27,49403,Kimia Farma - Apotek,Kuningan,Jawa Barat,3.9,Michael Jackson,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.6
TRX6908978,2020-05-30,96742,Kimia Farma - Apotek,Garut,Jawa Barat,4.4,Brent Turner,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.4
TRX6532114,2022-07-28,92876,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.1,Timothy Nixon,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.8
TRX7891872,2023-09-27,95541,Kimia Farma - Apotek,Jambi,Jambi,4.8,Linda Cochran,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.7
TRX6065493,2022-09-03,42291,Kimia Farma - Apotek,Tarakan,Kalimantan Utara,4.3,Michelle Martin,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.6
TRX5803236,2021-12-12,21247,Kimia Farma - Apotek,Karawang,Jawa Barat,4.7,Justin Guzman,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.2
TRX5705353,2020-01-02,85716,Kimia Farma - Apotek,Malang,Jawa Timur,5.0,Erica Stevens,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.1
TRX2209998,2021-04-24,68034,Kimia Farma - Apotek,Ambon,Maluku,4.1,Carlos Davenport,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.7
TRX9230227,2023-07-22,73436,Kimia Farma - Apotek,Jambi,Jambi,4.4,Mitchell Flynn,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.4
TRX8302511,2022-08-26,99697,Kimia Farma - Apotek,Subang,Jawa Barat,4.8,Amanda Arias,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.9
TRX1897836,2020-03-11,49403,Kimia Farma - Apotek,Kuningan,Jawa Barat,3.9,Alexander Castaneda,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.9
TRX9485147,2020-03-16,95134,Kimia Farma - Apotek,Yogyakarta,DI Yogyakarta,4.2,Wendy Miller,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,5.0
TRX4961574,2020-07-05,33006,Kimia Farma - Apotek,Karawang,Jawa Barat,4.7,Dennis Sharp,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.8
TRX2713469,2022-12-09,94162,Kimia Farma - Apotek,Samarinda,Kalimantan Timur,5.0,Tracey Ellison,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.9
TRX9827058,2021-01-11,42307,Kimia Farma - Apotek,Dumai,Riau,4.6,Diana Dodson,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.5
TRX3159679,2023-02-22,98676,Kimia Farma - Apotek,Malang,Jawa Timur,4.4,James Martinez,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.9
TRX5182944,2022-04-28,90214,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,4.2,Beth Mcintosh,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.9
TRX7686675,2023-06-09,71367,Kimia Farma - Apotek,Dumai,Riau,4.2,Rodney Austin,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,4.8
TRX7195566,2022-09-17,28123,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,4.9,Amanda Duncan,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.05,0.15,48640.0,7296.0,3.8
