transaction_id,date,branch_id,branch_category,branch_name,kota,provinsi,rating_cabang,customer_name,product_id,product_name,actual_price,discount_percentage,persentase_gross_laba,nett_sales,nett_profit,rating_transaksi,Inventory
TRX9635507,2022-09-19,45283,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4.9,Heather Brown,KF740,Drugs for obstructive airway diseases,224800,0.1,0.2,202320.0,40464.0,3.5,70
TRX9661987,2022-11-17,37651,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Payakumbuh,Sumatera Barat,4.1,Rebecca Mata,KF740,Drugs for obstructive airway diseases,224800,0.02,0.2,220304.0,44060.8,3.1,86
TRX9687451,2020-04-03,82564,Apotek,Kimia Farma - Apotek,Palembang,Sumatera Selatan,4.2,Jessica Tanner,KF740,Drugs for obstructive airway diseases,224800,0.13,0.2,195576.0,39115.200000000004,5.0,95
TRX9044241,2021-10-09,56229,Apotek,Kimia Farma - Apotek,Palangkaraya,Kalimantan Tengah,4.8,Erik Mclaughlin,KF740,Drugs for obstructive airway diseases,224800,0.13,0.2,195576.0,39115.200000000004,3.0,94
TRX1981510,2022-09-17,65948,Apotek,Kimia Farma - Apotek,Tarakan,Kalimantan Utara,4.4,Tyler Tucker,KF740,Drugs for obstructive airway diseases,224800,0.14,0.2,193328.0,38665.6,3.1,27
TRX7283697,2022-07-30,44889,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Jakarta,DKI Jakarta,4.6,Tonya Pace,KF740,Drugs for obstructive airway diseases,224800,0.02,0.2,220304.0,44060.8,4.9,90
TRX6087837,2021-11-17,18280,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Yogyakarta,DI Yogyakarta,4.8,Carla Gonzalez,KF740,Drugs for obstructive airway diseases,224800,0.14,0.2,193328.0,38665.6,3.8,21
TRX2493363,2020-01-08,83398,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bontang,Kalimantan Timur,4.5,Amber Torres,KF740,Drugs for obstructive airway diseases,224800,0.07,0.2,209064.0,41812.8,4.0,18
TRX9147730,2021-02-01,98932,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,4.3,Charles Lamb,KF740,Drugs for obstructive airway diseases,224800,0.14,0.2,193328.0,38665.6,3.5,91
TRX9626922,2021-06-04,95273,Apotek,Kimia Farma - Apotek,Pariaman,Sumatera Barat,3.9,Andrea Anderson,KF740,Drugs for obstructive airway diseases,224800,0.07,0.2,209064.0,41812.8,4.3,29
TRX2149452,2020-11-02,56868,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ternate,Maluku Utara,3.9,Patricia Torres,KF740,Drugs for obstructive airway diseases,224800,0.02,0.2,220304.0,44060.8,4.6,3
TRX6234479,2022-01-03,65133,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tebing Tinggi,Sumatera Utara,4.8,Joseph Hamilton,KF740,Drugs for obstructive airway diseases,224800,0.05,0.2,213560.0,42712.0,4.1,74
TRX7827748,2020-11-05,68961,Apotek,Kimia Farma - Apotek,Balikpapan,Kalimantan Timur,4.7,Madeline Sanchez,KF740,Drugs for obstructive airway diseases,224800,0.05,0.2,213560.0,42712.0,3.7,27
TRX6499262,2022-11-09,33897,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kendari,Sulawesi Tenggara,5.0,Brittany Patel,KF740,Drugs for obstructive airway diseases,224800,0.12,0.2,197824.0,39564.8,4.2,34
TRX9498550,2023-07-14,64187,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Purwakarta,Jawa Barat,4.6,Steven Arnold,KF740,Drugs for obstructive airway diseases,224800,0.1,0.2,202320.0,40464.0,4.5,91
TRX5891341,2020-09-25,13891,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Magelang,Jawa Tengah,4.7,Brandon Bowman,KF740,Drugs for obstructive airway diseases,224800,0.06,0.2,211312.0,42262.4,4.0,97
TRX4282354,2020-02-02,51000,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kuningan,Jawa Barat,4.0,George Thompson DDS,KF740,Drugs for obstructive airway diseases,224800,0.09,0.2,204568.0,40913.600000000006,4.9,91
TRX2013551,2020-12-20,16057,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,4.8,Karen Crawford,KF740,Drugs for obstructive airway diseases,224800,0.15,0.2,191080.0,38216.0,3.8,33
TRX3164183,2021-11-18,14433,Apotek,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.0,Toni Henderson,KF740,Drugs for obstructive airway diseases,224800,0.05,0.2,213560.0,42712.0,3.0,53
TRX5999281,2021-06-21,92261,Apotek,Kimia Farma - Apotek,Subang,Jawa Barat,4.6,Jonathan Parker,KF740,Drugs for obstructive airway diseases,224800,0.02,0.2,220304.0,44060.8,3.6,8
TRX2490112,2020-12-05,31737,Apotek,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.2,John Martinez,KF740,Drugs for obstructive airway diseases,224800,0.14,0.2,193328.0,38665.6,3.6,53
TRX2482997,2020-06-24,47105,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Balikpapan,Kalimantan Timur,4.6,Kelly Garcia,KF740,Drugs for obstructive airway diseases,224800,0.11,0.2,200072.0,40014.4,4.1,16
TRX5814812,2023-06-26,21247,Apotek,Kimia Farma - Apotek,Karawang,Jawa Barat,4.7,Jody Flores,KF740,Drugs for obstructive airway diseases,224800,0.07,0.2,209064.0,41812.8,4.6,27
TRX9057496,2021-12-01,56478,Apotek,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.0,Jason Gonzalez,KF740,Drugs for obstructive airway diseases,224800,0.09,0.2,204568.0,40913.600000000006,4.5,57
TRX1025654,2022-12-05,90913,Apotek,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.8,Nicholas Cannon,KF740,Drugs for obstructive airway diseases,224800,0.11,0.2,200072.0,40014.4,4.9,24
TRX7885205,2021-05-02,88319,Apotek,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.8,Christopher Monroe,KF740,Drugs for obstructive airway diseases,224800,0.06,0.2,211312.0,42262.4,3.7,0
TRX8321240,2020-09-12,79579,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Makassar,Sulawesi Selatan,4.3,Kerri Hansen,KF740,Drugs for obstructive airway diseases,224800,0.11,0.2,200072.0,40014.4,3.5,29
TRX5517040,2023-03-01,66758,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Probolinggo,Jawa Timur,4.8,Gregory Wood,KF740,Drugs for obstructive airway diseases,224800,0.09,0.2,204568.0,40913.600000000006,4.2,62
TRX1671818,2021-06-01,73954,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Payakumbuh,Sumatera Barat,4.4,Scott Zimmerman,KF740,Drugs for obstructive airway diseases,224800,0.06,0.2,211312.0,42262.4,3.3,46
TRX9543197,2020-06-17,65998,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tangerang,Banten,4.4,Jason Jackson,KF740,Drugs for obstructive airway diseases,224800,0.01,0.2,222552.0,44510.4,3.6,2
TRX5343549,2023-01-20,58753,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Banjarmasin,Kalimantan Selatan,4.5,Joel Wilkerson,KF740,Drugs for obstructive airway diseases,224800,0.01,0.2,222552.0,44510.4,4.7,97
TRX1703464,2020-10-28,56257,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,3.9,Kelsey Smith,KF740,Drugs for obstructive airway diseases,224800,0.06,0.2,211312.0,42262.4,3.1,29
TRX1554957,2023-01-20,30640,Apotek,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.3,Cindy Hudson,KF740,Drugs for obstructive airway diseases,224800,0.11,0.2,200072.0,40014.4,3.6,57
TRX2453376,2020-03-22,48072,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Denpasar,Bali,4.6,Anthony Combs,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.11,0.25,413761.0,103440.25,4.1,41
TRX9851048,2020-12-11,12414,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tangerang,Banten,3.9,Andrew Davis,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.13,0.25,404463.0,101115.75,3.1,96
TRX6371014,2023-07-14,66025,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Surabaya,Jawa Timur,4.9,Mr. Anthony Shelton,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.14,0.25,399814.0,99953.5,3.9,93
TRX7984693,2020-03-01,63655,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Pekanbaru,Riau,4.5,Carl Hall,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.12,0.25,409112.0,102278.0,4.8,2
TRX5877217,2020-06-08,54304,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Subang,Jawa Barat,4.1,Katherine Hawkins,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.05,0.25,441655.0,110413.75,4.0,27
TRX6818075,2020-02-15,85807,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Palembang,Sumatera Selatan,4.9,Wayne Nicholson,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.13,0.25,404463.0,101115.75,3.6,8
TRX8402341,2021-04-19,85937,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,4.5,Benjamin Campos,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.13,0.25,404463.0,101115.75,3.6,78
TRX8776137,2020-01-15,36256,Apotek,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.1,Jacqueline Gilmore,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.04,0.25,446304.0,111576.0,5.0,31
TRX6134303,2022-01-29,75963,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Padang Sidempuan,Sumatera Utara,4.1,Matthew Harper,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.08,0.25,427708.0,106927.0,4.0,29
TRX5107910,2020-03-11,44502,Apotek,Kimia Farma - Apotek,Manado,Sulawesi Utara,4.1,Michael Douglas,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.13,0.25,404463.0,101115.75,3.2,43
TRX2450454,2021-08-02,34829,Apotek,Kimia Farma - Apotek,Lubuklinggau,Sumatera Selatan,4.5,Steven Richardson,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.12,0.25,409112.0,102278.0,4.0,76
TRX6478235,2021-08-25,85684,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bima,Nusa Tenggara Barat,4.4,Cody Hamilton,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.07,0.25,432357.0,108089.25,4.9,35
TRX8409151,2021-05-08,13483,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Madiun,Jawa Timur,4.2,Joseph Matthews,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.13,0.25,404463.0,101115.75,3.1,31
TRX2828632,2021-09-29,98349,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Magelang,Jawa Tengah,4.0,Sheila Lynch,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.02,0.25,455602.0,113900.5,4.3,31
TRX8668902,2020-04-06,66113,Apotek,Kimia Farma - Apotek,Bekasi,Jawa Barat,4.0,Tyler Logan,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.02,0.25,455602.0,113900.5,3.7,77
TRX9095999,2021-03-11,40028,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Balikpapan,Kalimantan Timur,4.0,Brian Lyons,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.07,0.25,432357.0,108089.25,4.1,46
TRX9431884,2022-03-20,58979,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cirebon,Jawa Barat,4.0,Jacqueline Zamora,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.1,0.25,418410.0,104602.5,4.1,4
TRX7283614,2021-09-21,27391,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bandung,Jawa Barat,4.9,Christopher Shepherd,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.08,0.25,427708.0,106927.0,4.1,3
TRX8729657,2021-07-04,95516,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bandung,Jawa Barat,4.3,Rebekah Wise,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.14,0.25,399814.0,99953.5,3.5,34
TRX8195154,2022-08-17,68853,Apotek,Kimia Farma - Apotek,Subang,Jawa Barat,4.5,Kyle Berry,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.03,0.25,450953.0,112738.25,4.9,79
TRX3086180,2022-04-23,60078,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Denpasar,Bali,4.4,Daniel Wiley,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.05,0.25,441655.0,110413.75,3.7,88
TRX8890030,2020-05-25,47691,Apotek,Kimia Farma - Apotek,Banjarmasin,Kalimantan Selatan,3.9,Christopher Campos,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.12,0.25,409112.0,102278.0,3.9,20
TRX9430985,2022-06-16,38580,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Pangkalpinang,Bangka Belitung,4.2,Victor Williams,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.1,0.25,418410.0,104602.5,3.8,89
TRX9367240,2020-08-31,68800,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Solok,Sumatera Barat,4.1,Rachel Smith,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.0,0.25,464900.0,116225.0,3.1,99
TRX7727189,2020-11-22,14798,Apotek,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,4.4,Karen Fischer,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.06,0.25,437006.0,109251.5,4.0,16
TRX8386986,2022-02-05,56380,Apotek,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.1,Dylan Miller,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.01,0.25,460251.0,115062.75,3.7,16
TRX7469612,2020-03-18,32463,Apotek,Kimia Farma - Apotek,Solok,Sumatera Barat,3.9,Tamara Barton,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.08,0.25,427708.0,106927.0,5.0,2
TRX2546262,2022-03-15,73855,Apotek,Kimia Farma - Apotek,Pariaman,Sumatera Barat,4.0,Paul Greer,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.08,0.25,427708.0,106927.0,3.7,0
TRX6548646,2023-08-13,12394,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Purwakarta,Jawa Barat,4.7,Margaret Myers,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.03,0.25,450953.0,112738.25,4.0,5
TRX1357979,2020-10-17,14621,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kupang,Nusa Tenggara Timur,4.6,Kyle Pittman,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.12,0.25,409112.0,102278.0,4.8,83
TRX7145723,2021-04-29,57104,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,3.9,Brian Walters,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.01,0.25,460251.0,115062.75,4.2,97
TRX7122636,2023-08-27,41081,Apotek,Kimia Farma - Apotek,Pekanbaru,Riau,4.2,Felicia Mills,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.13,0.25,404463.0,101115.75,4.5,56
TRX3104042,2020-05-04,62707,Apotek,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,5.0,Terri Hansen,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.06,0.25,437006.0,109251.5,3.6,68
TRX9325260,2022-09-27,22779,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Cilacap,Jawa Tengah,4.6,Bridget Robertson,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.12,0.25,409112.0,102278.0,4.1,15
TRX3671613,2021-03-14,58098,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Yogyakarta,DI Yogyakarta,4.9,Sydney Maldonado,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.09,0.25,423059.0,105764.75,4.1,54
TRX4249259,2022-09-15,17254,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4.5,Maria Robinson,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.05,0.25,441655.0,110413.75,4.4,36
TRX4161946,2023-05-07,51314,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cikampek,Jawa Barat,4.7,Jacob Anderson,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.07,0.25,432357.0,108089.25,3.0,56
TRX1059485,2022-07-18,53644,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bima,Nusa Tenggara Barat,4.8,Cody Bishop,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.12,0.25,409112.0,102278.0,3.9,10
TRX3544980,2022-09-14,66082,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tanjungpinang,Kepulauan Riau,4.8,Lori White,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.1,0.25,418410.0,104602.5,4.4,21
TRX2477020,2020-02-12,91100,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4.5,Brandon Orr,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.09,0.25,423059.0,105764.75,3.7,47
TRX6607470,2023-04-12,99564,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Batam,Kepulauan Riau,4.4,Jason Smith,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.12,0.25,409112.0,102278.0,3.5,56
TRX6998259,2022-06-29,21930,Apotek,Kimia Farma - Apotek,Solok,Sumatera Barat,4.9,Amanda Powell,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.01,0.25,460251.0,115062.75,3.9,33
TRX8257722,2020-03-13,63863,Apotek,Kimia Farma - Apotek,Subang,Jawa Barat,4.7,Mary Robinson,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.14,0.25,399814.0,99953.5,4.0,81
TRX7329161,2020-09-06,56868,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ternate,Maluku Utara,3.9,Stephen Pierce,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.08,0.25,427708.0,106927.0,4.3,70
TRX1575035,2020-02-27,64188,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Mataram,Nusa Tenggara Barat,4.5,Kristin Martin,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.03,0.25,450953.0,112738.25,4.4,19
TRX8233646,2020-05-05,45642,Apotek,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.7,Brittany Sullivan,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.14,0.25,399814.0,99953.5,3.4,37
TRX8529300,2020-02-01,67118,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Banda Aceh,Aceh,4.7,Joseph Hendricks,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.04,0.25,446304.0,111576.0,3.1,70
TRX1548303,2021-08-16,83505,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Subang,Jawa Barat,4.5,Justin Jensen,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.11,0.25,413761.0,103440.25,5.0,17
TRX3353759,2020-12-27,98548,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,4.5,Andrew Ramos,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.06,0.25,437006.0,109251.5,4.3,49
TRX9909799,2022-01-22,81157,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,4.2,Zachary Campbell,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.09,0.25,423059.0,105764.75,4.0,85
TRX5106305,2021-02-20,67859,Apotek,Kimia Farma - Apotek,Karawang,Jawa Barat,4.5,Latoya Tucker,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.0,0.25,464900.0,116225.0,3.7,96
TRX3240673,2021-01-26,91442,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Jambi,Jambi,4.3,Bridget Nelson,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.01,0.25,460251.0,115062.75,3.6,89
TRX7289523,2022-03-18,65395,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Indramayu,Jawa Barat,4.8,Patricia Conrad,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.15,0.25,395165.0,98791.25,3.2,5
TRX5817444,2023-01-28,39162,Apotek,Kimia Farma - Apotek,Kotamobagu,Sulawesi Utara,4.9,Jacqueline Martinez,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.06,0.25,437006.0,109251.5,4.7,44
TRX3118161,2022-05-22,79725,Apotek,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,4.8,Brooke Perez,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.03,0.25,450953.0,112738.25,4.7,96
TRX7236785,2021-09-01,61467,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,4.5,Bradley Lawrence,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",464900,0.03,0.25,450953.0,112738.25,3.7,41
TRX6850896,2020-04-02,35689,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tomohon,Sulawesi Utara,4.1,Stephen Berger,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.06,0.3,712426.0,213727.8,3.4,16
TRX3143486,2021-10-18,35659,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Manado,Sulawesi Utara,4.8,Michael Murphy,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.07,0.3,704847.0,211454.1,4.3,30
TRX2849611,2022-10-14,12174,Apotek,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.7,Kimberly Calderon,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.08,0.3,697268.0,209180.4,3.1,32
TRX5610616,2020-09-28,91195,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Banjarmasin,Kalimantan Selatan,4.5,Emily Owens,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.02,0.3,742742.0,222822.6,3.9,53
TRX7422960,2022-02-21,40552,Apotek,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,4.6,Alicia Copeland,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.12,0.3,666952.0,200085.6,3.5,0
TRX9859241,2021-08-18,13084,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pariaman,Sumatera Barat,4.2,Michele Mitchell,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.09,0.3,689689.0,206906.69999999998,5.0,38
TRX1048425,2020-12-05,57142,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,4.8,Juan Singh,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.05,0.3,720005.0,216001.5,3.1,13
TRX7012532,2023-07-31,46757,Apotek,Kimia Farma - Apotek,Cianjur,Jawa Barat,4.2,Brenda Valdez,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.03,0.3,735163.0,220548.9,4.2,73
TRX6391471,2021-07-01,69438,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Surabaya,Jawa Timur,5.0,Noah Owen,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.04,0.3,727584.0,218275.19999999998,4.2,80
TRX2719309,2023-08-11,59024,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pontianak,Kalimantan Barat,4.2,Sean Yu,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.15,0.3,644215.0,193264.5,3.7,61
TRX6877125,2022-06-16,70567,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tasikmalaya,Jawa Barat,4.8,James Scott,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.05,0.3,720005.0,216001.5,4.6,29
TRX6153493,2022-12-10,55576,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kendari,Sulawesi Tenggara,4.1,Sandra Warren,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.0,0.3,757900.0,227370.0,4.5,24
TRX3743475,2021-08-17,64080,Apotek,Kimia Farma - Apotek,Batam,Kepulauan Riau,4.1,Catherine Turner,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.12,0.3,666952.0,200085.6,4.2,10
TRX6850896,2020-04-02,35689,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tomohon,Sulawesi Utara,4.1,Stephen Berger,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.06,0.3,712426.0,213727.8,3.4,66
TRX9808707,2023-08-13,96486,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bandung,Jawa Barat,4.4,Oscar Thornton,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.14,0.3,651794.0,195538.19999999998,3.0,65
TRX3809401,2023-10-15,14845,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Mataram,Nusa Tenggara Barat,4.8,Linda Brooks,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.09,0.3,689689.0,206906.69999999998,4.9,59
TRX9718308,2020-08-09,60481,Apotek,Kimia Farma - Apotek,Pekanbaru,Riau,4.1,Robert Perez,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.01,0.3,750321.0,225096.3,3.7,70
TRX1120067,2023-10-10,41749,Apotek,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,5.0,Sharon Mills,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.11,0.3,674531.0,202359.3,3.9,51
TRX7400948,2021-06-04,88378,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pematangsiantar,Sumatera Utara,4.6,Amanda King,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.14,0.3,651794.0,195538.19999999998,4.8,47
